醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3501022754,羅斯福診所,一般診所（醫務室）,(02)23694964,臺北市大安區羅斯福路３段２５３號２樓，２樓之１，２樓之３,臺北業務組,4,"門診診療,血液透析",內科,20250718,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,星期日固定休診,63000,19960719
3501022825,萬通耳鼻喉科診所,專科診所,(02)27518909,臺北市大安區延吉街６４－２號１樓,臺北業務組,4,門診診療,耳鼻喉科,20250912,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19960913
3501022834,誠品診所,一般診所（醫務室）,(02)27556012,臺北市大安區敦化南路１段３１７號１樓,臺北業務組,4,門診診療,不分科,20251017,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,19961018
3501022843,啟誠聯合診所,一般診所（醫務室）,(02)23784380,臺北市大安區和平東路２段１２０號１．２．３，４樓,臺北業務組,4,"復健－物理治療業務,門診診療","內科,兒科,皮膚科,神經科,復健科",20251105,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,113.11.24科門診時間上午900-1200,63000,19961106
3501022914,佳音診所,專科診所,(02)27054430,臺北市大安區復興南路１段２６１之３號１樓,臺北業務組,4,門診診療,不分科,20280229,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,上午 8:30-12:00， 午晚 4:30-7:00,63000,19970301
3501023199,通化延吉診所,一般診所（醫務室）,(02)27059005,臺北市大安區信義路４段２６５巷３６號,臺北業務組,4,門診診療,"家醫科,眼科",20250712,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19980713
3501023260,林正宗婦產科診所,專科診所,(02)27337008,臺北市大安區和平東路３段１００號２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務,分娩",婦產科,20250727,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19980728
3501023322,同心婦產科診所,專科診所,(02)27010020,臺北市大安區東豐街２６號,臺北業務組,4,,,20240916,,,63000,19981012
3501023340,新長安診所,一般診所（醫務室）,(02)23775056,臺北市大安區和平東路３段２２８巷３９號,臺北業務組,4,門診診療,不分科,20250826,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19980827
3501023359,李婦產科診所,一般診所（醫務室）,(02)23218879,臺北市大安區羅斯福路２段４１號８樓之１,臺北業務組,4,門診診療,婦產科,20250907,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午看診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,9月18.20.21.22日上午李正義醫師休診   9月20日下午張醫師正常看診,63000,19980908
3501023457,皇家診所,一般診所（醫務室）,(02)23691450,臺北市大安區羅斯福路３段２２７號１０樓,臺北業務組,4,"門診診療,血液透析",內科,20260125,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19990126
3501023500,陳瑞鵬婦產科診所,專科診所,(02)27541639,臺北市大安區信義路４段１７７號２樓,臺北業務組,4,門診診療,婦產科,20280506,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19990507
3501023519,劉賢平婦產科診所,專科診所,(02)27216133,臺北市大安區延吉街１７５號２樓,臺北業務組,4,門診診療,婦產科,20280528,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19990529
3501023537,景德耳鼻喉科診所,專科診所,(02)27091363,臺北市大安區和平東路２段１９１號,臺北業務組,4,門診診療,耳鼻喉科,20280630,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,19990701
3501023555,黃清浩耳鼻喉科診所,專科診所,(02)27085413,臺北市大安區光復南路４３０號,臺北業務組,4,門診診療,耳鼻喉科,20250909,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,19990910
3501024641,忠孝大學眼科診所,專科診所,(02)27407890,臺北市大安區忠孝東路４段１７８號１樓、１７８號２樓,臺北業務組,4,門診診療,眼科,20260214,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,1／27-2／2休診,63000,20000215
3501024829,李唯通診所,一般診所（醫務室）,(02)23773506,臺北市大安區安居街１９號,臺北業務組,4,門診診療,不分科,20280519,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20000520
3501024918,呂小兒科診所,專科診所,(02)27000708,臺北市大安區通化街２４巷６號１樓,臺北業務組,4,門診診療,兒科,20251001,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,早診（9:00-12:00） 晚診（6:00-9:00PM）,63000,20001002
3501024954,安居診所,一般診所（醫務室）,(02)27324000,臺北市大安區和平東路３段２５２號,臺北業務組,4,門診診療,不分科,20251130,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20001201
3501025077,陳惠章婦產科家庭醫學科診所,專科診所,(02)83695026,臺北市大安區羅斯福路３段２６１號２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務","家醫科,婦產科",20250731,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20010801
3501025086,陳俊松診所,專科診所,(02)27373227,臺北市大安區通化街８８號１樓,臺北業務組,4,,,20230715,,,63000,20010910
3501025111,黃崇禮皮膚科診所,專科診所,(02)27053055,臺北市大安區信義路３段１９２－１號３樓,臺北業務組,4,門診診療,皮膚科,20251031,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20011101
3501025139,秋江外科診所,專科診所,(02)23211793,臺北市大安區信義路２段１７８號２樓,臺北業務組,4,門診診療,外科,20251115,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20011116
3501025246,窈窕診所,一般診所（醫務室）,(02)27096458,臺北市大安區復興南路２段６號４樓,臺北業務組,4,門診診療,家醫科,20280602,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,連假全部停診,63000,20020603
3501025255,適健復健科診所,專科診所,(02)87717039,臺北市大安區忠孝東路４段１６６號８、９樓,臺北業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療",復健科,20250707,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20020708
3501025380,家安復健科診所,專科診所,(02)27353710,臺北市大安區敦化南路２段１６８及１７０號地下１樓,臺北業務組,4,"復健－物理治療業務,門診診療",復健科,20271208,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20021209
3501025433,于賓診所,一般診所（醫務室）,(02)27215996,臺北市大安區忠孝東路３段３０５號７樓之４、５、６,臺北業務組,4,,,20240225,,,63000,20030102
3501025479,蘇仁和耳鼻喉科診所,專科診所,(02)27410843,臺北市大安區安和路１段１１號４樓之１,臺北業務組,4,門診診療,耳鼻喉科,20260209,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,掛號時間下午15:00~17:00,63000,20030210
3501025504,游鴻儒皮膚科診所,專科診所,(02)87719911,臺北市大安區仁愛路４段１５１巷３６號２樓,臺北業務組,4,門診診療,皮膚科,20280410,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,週六晚間休診,63000,20030411
3501025648,延吉診所,一般診所（醫務室）,(02)27035082,臺北市大安區延吉街２４１巷２弄５號１樓,臺北業務組,4,門診診療,兒科,20250902,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,均未開診執業,63000,20030903
3501025719,尖端診所,一般診所（醫務室）,(02)23789734,臺北市大安區敦化南路２段１６８號１１樓,臺北業務組,4,門診診療,"家醫科,內科",20251120,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20031121
3501025764,滿意婦產科診所,專科診所,(02)23659191,臺北市大安區羅斯福路３段２７１號３樓及３樓之１,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務",婦產科,20260106,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040107
3501025791,和平大愛眼科診所,專科診所,(02)23652727,臺北市大安區和平東路１段６號２樓,臺北業務組,4,門診診療,眼科,20260208,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040209
3501025906,宜德復健科診所,專科診所,(02)27356266,臺北市大安區和平東路３段２１０號,臺北業務組,4,"復健－物理治療業務,門診診療",復健科,20280517,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20040518
3501025915,杏語心靈診所,專科診所,(02)87736705,臺北市大安區忠孝東路４段７１之２３號,臺北業務組,4,門診診療,精神科,20260213,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20050214
3501025960,華漾皮膚專科診所,專科診所,(02)33222211,臺北市大安區金華街２４９號,臺北業務組,4,門診診療,皮膚科,20250702,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040702
3501025988,鍾啟榮皮膚科診所,專科診所,(02)27716767,臺北市大安區敦化南路１段２００號３樓之１,臺北業務組,4,門診診療,皮膚科,20250715,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040716
3501026029,曾皮膚科診所,專科診所,(02)33222386,臺北市大安區信義路２段３８號１樓,臺北業務組,4,門診診療,皮膚科,20250810,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040811
3501026109,祥光診所,一般診所（醫務室）,(02)27313379,臺北市大安區忠孝東路３段８６號１１樓之１,臺北業務組,4,門診診療,不分科,20250912,星期一上午休診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午看診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20040913
3501026136,琳安診所,一般診所（醫務室）,(02)27084300,臺北市大安區信義路４段１３８號３樓、１４０號３樓,臺北業務組,4,門診診療,外科,20250921,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20040922
3501026225,張國麟耳鼻喉科診所,專科診所,(02)27338386,臺北市大安區和平東路３段１４７號１樓,臺北業務組,4,門診診療,耳鼻喉科,20251020,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20041021
3501026314,許世賓婦產科診所,專科診所,(02)33932211,臺北市大安區和平東路１段１６９號２樓及４樓及１７１號２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務,分娩",婦產科,20260131,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20050201
3501026396,周大中婦產科診所,專科診所,(02)27552757,臺北市大安區敦化南路２段４６號２樓,臺北業務組,4,"門診診療,婦女人類乳突病毒檢測服務,分娩",婦產科,20280509,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050510
3501026501,貝拉整形外科診所,一般診所（醫務室）,(02)23671831,臺北市大安區安和路１段１４１巷６號(實際營業地址:１樓),臺北業務組,4,門診診療,整形外科,20250821,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20050822
3501026556,慈民骨科診所,專科診所,(02)27069888,臺北市大安區延吉街２３３巷２號,臺北業務組,4,"復健－物理治療業務,門診診療",骨科,20251030,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午看診、星期五上午休診、星期六上午休診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上休診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20051031
3501026592,尚行美皮膚專科診所,一般診所（醫務室）,(02)27512066,臺北市大安區光復南路２８８號２樓之５、４樓之３,臺北業務組,4,門診診療,皮膚科,20251012,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20051013
3501026609,杏心診所,一般診所（醫務室）,(02)23634301,臺北市大安區金山南路２段２１８號５樓,臺北業務組,4,,,20240313,,,63000,20050930
3501026716,大安耳鼻喉科診所,專科診所,(02)27005855,臺北市大安區復興南路２段１６３號,臺北業務組,4,門診診療,耳鼻喉科,20271215,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20051216
3501026869,光能身心診所,專科診所,(02)27214322,臺北市大安區忠孝東路４段１５號８樓,臺北業務組,4,門診診療,精神科,20280504,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,63000,20060505
3501027133,佳醫美人診所,一般診所（醫務室）,(02)27086333,臺北市大安區仁愛路４段６６號２樓,臺北業務組,4,門診診療,不分科,20270514,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20061226
3501027188,康婕婦產科診所,專科診所,(02)27727282,臺北市大安區光復南路２４０巷２３號２樓,臺北業務組,4,門診診療,婦產科,20260107,星期一上午休診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,9／17中秋節休診,63000,20070108
3501027482,陳偉寶泌尿科診所,專科診所,(02)27117031,臺北市大安區忠孝東路４段５９號７樓、７樓之１,臺北業務組,4,,,20230110,,,63000,20070730
3501027491,劉建宏診所,一般診所（醫務室）,(02)27002368,臺北市大安區大安路２段１３９號,臺北業務組,4,門診診療,兒科,20250916,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午休診、星期二下午休診、星期三下午休診、星期四下午休診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,63000,20070917
3501027562,金郁婦產科診所,專科診所,(02)87716117,臺北市大安區忠孝東路４段１７７號７樓之４,臺北業務組,4,"門診診療,婦產科C表手術項目",婦產科,20251112,星期一上午看診、星期二上午休診、星期三上午休診、星期四上午休診、星期五上午休診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20071113
3501027580,星星親子眼科診所,一般診所（醫務室）,(02)27080809,臺北市大安區信義路３段１１４號２樓,臺北業務組,4,門診診療,眼科,20271202,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,63000,20071203
